user_id,recipe_id,recipe_name,rating,timestamp,user_persona
24,5761,Chammanthi Chutney Recipe (Coconut And Onion Chutney),5,2025-08-23 00:48:23.342876,traditional
24,7880,Pasta In Pudina Chutney Sauce - A Indian Fusion Recipe,3,2025-10-07 00:48:23.343066,traditional
25,959,Penne Pasta In White Sauce Recipe,3,2025-09-10 00:48:23.343901,diet_restricted
25,3233,Spiced Apple Crumble Recipe with Greek Yogurt,5,2025-08-05 00:48:23.344059,diet_restricted
25,8814,Rajma Cutlet (Kidney Beans Patties) Recipe,2,2025-10-02 00:48:23.344209,diet_restricted
25,5171,Zucchini Boats With Chickpeas In Tomato Hummus Recipe,3,2025-10-28 00:48:23.344363,diet_restricted
25,1804,Karnataka Style Southekayi Seppe Chutney Recipe (Mangalore Cucumber Peel Chutney Recipe),4,2025-09-24 00:48:23.344502,diet_restricted
25,5288,Cheesy Pav Bhaji Recipe,4,2025-09-13 00:48:23.344644,diet_restricted
25,2623,Ayala Fish Fry Recipe,4,2025-10-16 00:48:23.344787,diet_restricted
25,2943,Kerala Chicken Curry Recipe - Nadan Kozhi Curry,4,2025-09-21 00:48:23.344929,diet_restricted
25,4546,Fluffy & Crispy Cheese Herbed Biscuits Recipe,3,2025-10-15 00:48:23.345098,diet_restricted
25,869,Fruit Sandwich Recipe,5,2025-09-30 00:48:23.345256,diet_restricted
25,2725,Chocolate Rava Ladoo Recipe,4,2025-10-20 00:48:23.345490,diet_restricted
25,13956,Mahali Kizhangu Thayir Urugaai Recipe (Mahali Root Curd Pickle),1,2025-08-19 00:48:23.345641,diet_restricted
25,2960,Awadhi Style Chickpea Kofta Biryani Recipe,3,2025-09-09 00:48:23.345786,diet_restricted
25,9467,Makhana Ka Raita Recipe,4,2025-09-12 00:48:23.345927,diet_restricted
25,3090,Red Chilli Thecha - Maharashtrian Style Red Chilli Chutney Recipe,5,2025-08-23 00:48:23.346066,diet_restricted
25,6321,Savory Melon Salad Recipe - Spiced with Ginger & Mint,3,2025-10-19 00:48:23.346207,diet_restricted
25,4462,Spinach And Corn Au Gratin Recipe With Cheesy Dip,2,2025-10-03 00:48:23.346352,diet_restricted
25,6420,Pavlova Recipe With Strawberries,5,2025-09-25 00:48:23.346491,diet_restricted
25,5335,Andhra Style Beetroot Vepudu Recipe (Stir Fried Beetroot),4,2025-09-10 00:48:23.346630,diet_restricted
26,4717,Eggless Marble Cake Recipe,2,2025-09-05 00:48:23.347499,traditional
26,6740,Uppu Mani Kozhukattai Recipe - Kara Pidi Kozhukattai,5,2025-08-20 00:48:23.347660,traditional
26,606,Bengali Beetroot And Raw Banana Chop Recipe (Spiced Cutlet Recipe),5,2025-10-02 00:48:23.347831,traditional
26,12564,Vegetarian Mexican Chili for Tacos Recipe - Made from Horse Gram,4,2025-10-13 00:48:23.348003,traditional
26,9870,Beetroot and Fig Chutney Recipe,5,2025-09-18 00:48:23.348156,traditional
26,10017,Pudina Dahi Chutney Recipe- Mint Yoghurt Dip,4,2025-10-06 00:48:23.348309,traditional
26,1930,Gavar Pumpkin Sabji Recipe,5,2025-09-07 00:48:23.348470,traditional
26,6788,लहसुनि पुदीना चटनी रेसिपी - Lehsuni Pudina Chutney Recipe,5,2025-08-21 00:48:23.348636,traditional
26,5249,तिल के आलू रेसिपी - Til Ke Aloo (Recipe In Hindi),5,2025-09-01 00:48:23.348797,traditional
26,12352,Ratalu Ki Chutney Recipe - Yam Chutney Recipe,5,2025-09-03 00:48:23.348939,traditional
26,2335,Strawberry and Avocado Caprese Salad Recipe,3,2025-10-10 00:48:23.349141,traditional
26,1317,Cheesy Pasta Casserole With Broccoli And Cheese Recipe,2,2025-10-24 00:48:23.349313,traditional
26,5921,चाउ चाउ पोरिचा कूटू रेसिपी - Chow Chow Poricha Kootu Recipe,3,2025-08-12 00:48:23.349500,traditional
26,6980,Mangalorean Style Ambe Upkari Recipe - Ripe Mango Curry,3,2025-08-07 00:48:23.349655,traditional
26,3387,Cucumber Tomato Corn Peanut Salad With Lemon Recipe,5,2025-09-16 00:48:23.349805,traditional
27,6836,Green Chilli Chicken Fry Recipe,3,2025-10-18 00:48:23.350621,time_constrained
27,9705,"Beetroot, Aloo & Amaranth Leaves Sabzi Recipe",3,2025-09-11 00:48:23.350775,time_constrained
27,3276,Bengali Doi Potol Recipe (Pointed Gourd In Thick Yogurt Based Gravy),4,2025-08-06 00:48:23.350917,time_constrained
27,2635,Asian Style Bean Sprout & Corn Salad Recipe,5,2025-07-31 00:48:23.351080,time_constrained
27,425,Akoori with Green Peas Recipe (Parsi Style Scrambled Eggs with Green Peas),5,2025-08-05 00:48:23.351217,time_constrained
27,2592,"Oats, Peas & Tofu Stuffed Paratha Recipe",3,2025-09-07 00:48:23.351352,time_constrained
27,7534,Bihari Style Kadhi Badi Recipe,2,2025-09-23 00:48:23.351495,time_constrained
27,3454,दाल तड़का रेसिपी - Dal Tadka Recipe Flavoured With Lemon And Coriander,2,2025-09-28 00:48:23.351632,time_constrained
27,10086,Papad Raita Recipe,5,2025-09-07 00:48:23.351773,time_constrained
27,10318,Biuli Dal Er Boda Recipe - Bengali Style Urad Dal Vada,5,2025-10-17 00:48:23.351909,time_constrained
27,3220,पालक तरबूज सलाद रेसिपी - Spinach Watermelon Salad Recipe,5,2025-08-20 00:48:23.352040,time_constrained
27,2737,Lahori Aloo Recipe,2,2025-10-22 00:48:23.352178,time_constrained
27,4840,Chicken Steak Recipe With Pan Roasted Vegetables & Potato Mash,2,2025-08-02 00:48:23.352311,time_constrained
27,6970,Eggless Chocolate Pistachio Biscotti Recipe,1,2025-07-31 00:48:23.352445,time_constrained
27,546,Dum Pukht Gosht Recipe - Slow Cooked Mutton Curry,3,2025-09-21 00:48:23.352577,time_constrained
28,3534,Crispy Palak Pakora Recipe - Monsoon Snack,4,2025-08-01 00:48:23.353566,foodie
28,724,Kadhai Tofu Sabji Recipe,4,2025-09-06 00:48:23.354029,foodie
28,3999,Thenkuzhal Murukku Recipe - South Indian Snack,3,2025-09-09 00:48:23.354408,foodie
28,10673,Cottage Cheese And Peas Oatmeal Pancakes Recipe,4,2025-10-25 00:48:23.354638,foodie
28,7336,Broccoli And Tofu Green Curry Recipe,4,2025-10-25 00:48:23.354832,foodie
28,3237,टिन्डोरा सम्भारो रेसिपी - Tindora Sambharo Recipe,3,2025-08-20 00:48:23.355013,foodie
28,2431,Makai Wali Bhindi Recipe,4,2025-09-25 00:48:23.355184,foodie
28,4650,Kongunadu Style Senai Kilangu Masala Recipe - Yam in Spicy Gravy,3,2025-10-16 00:48:23.355381,foodie
28,11977,Sattu Ka Namkeen Sharbat Recipe,5,2025-10-03 00:48:23.355769,foodie
28,7510,Gajar Shalgam Ka Paani Wala Achar Recipe - Carrot And Turnip Pickle,4,2025-09-03 00:48:23.355951,foodie
28,11118,वेगन सोया आलू की सब्ज़ी रेसिपी - Vegan Soya Aloo Curry (Recipe In Hindi),5,2025-08-13 00:48:23.356105,foodie
28,6687,Hummus Flavoured With Garlic Recipe,5,2025-10-13 00:48:23.356246,foodie
28,1883,Macaroni With Tahini Sauce Recipe,4,2025-10-25 00:48:23.356399,foodie
28,9244,Thelivu Rasam Recipe,3,2025-10-19 00:48:23.356672,foodie
28,1217,"Beetroot, Sweet Potato And Oatmeal Cutlet Recipe",3,2025-08-24 00:48:23.356841,foodie
28,5605,Eggless Chocolate Chip Cupcakes With Spinach Recipe,5,2025-08-05 00:48:23.356979,foodie
28,7915,Punjabi Choori Recipe (Sweet Crumbled Rotis),5,2025-10-17 00:48:23.357119,foodie
28,6431,Mocha Chingri Manohara Recipe (Shrimps Stuffed Banana Flower Kofta Curry),5,2025-09-23 00:48:23.357272,foodie
28,2113,Caprese Empanada Recipe With Tomato Basil And Mozzarella,5,2025-09-09 00:48:23.357413,foodie
28,5001,Badam And Besan Ladoo Recipe,4,2025-09-13 00:48:23.357545,foodie
28,1732,Palak Kichdi Recipe,3,2025-10-28 00:48:23.357681,foodie
28,3459,Kumro Patai Ilish Paturi Recipe - Hilsa Fish In Pumpkin Leaves,4,2025-08-15 00:48:23.357840,foodie
28,3621,Spinach Oats Vada Recipe,4,2025-10-10 00:48:23.357972,foodie
28,8486,Almond Meal Muffins Recipe (Gluten Free and Grain Free),5,2025-10-28 00:48:23.358106,foodie
28,10725,Maharashtrian Gopalkala Recipe (Curd Poha With Fruits),3,2025-10-07 00:48:23.358239,foodie
29,9386,Achari Masala Recipe For Fresh Pickles - Sambharo Masala,5,2025-10-15 00:48:23.359118,health_conscious
29,9622,Puri for Pani Puri Recipe -Golgappa/ Puchka Puri Recipe,3,2025-08-19 00:48:23.359308,health_conscious
29,8941,Papad Nachos With Salsa Recipe,2,2025-09-13 00:48:23.359467,health_conscious
29,3294,Poblano Chili Rellenos Recipe - Baked Cheese Stuffed Chilies,5,2025-10-21 00:48:23.359616,health_conscious
29,2583,मसाला छास रेसिपी - Masala Chaas Recipe,4,2025-09-25 00:48:23.359764,health_conscious
29,4720,Gulkand Kala Jamun Recipe,5,2025-10-08 00:48:23.359910,health_conscious
29,4241,Doodhibhoplyacha Bharit Recipe - Maharashtrian Style Lauki Bharta,4,2025-08-07 00:48:23.360056,health_conscious
29,3130,"Black Rice, Barley & Flax Seeds Congee Recipe",5,2025-08-12 00:48:23.360214,health_conscious
29,4591,Healthy Lauki Kofta Curry Recipe | Non Fried Bottle Gourd Kofta Curry | Dhoodi Kofta,4,2025-10-06 00:48:23.360360,health_conscious
29,7017,चना मेथी दाल रेसिपी - Chana Methi Dal Recipe,4,2025-09-21 00:48:23.360502,health_conscious
29,2854,Bengali Special Chocolate Sandesh Recipe (Chocolate Infused Cottage Cheese Dessert),2,2025-07-31 00:48:23.360649,health_conscious
29,139,Oreo Milkshake Recipe,4,2025-08-30 00:48:23.360793,health_conscious
29,1934,Awadhi Style Sultani Dal Recipe,1,2025-08-13 00:48:23.360936,health_conscious
29,4939,Chocolate Kaju Katli Recipe - Chocolate Kaju Barfi,4,2025-10-26 00:48:23.361086,health_conscious
29,6187,Paneer Tikka Momo Recipe,5,2025-10-28 00:48:23.361228,health_conscious
29,8896,Mini Key Lime Pie Recipe (No Bake And Eggless),5,2025-08-23 00:48:23.361675,health_conscious
29,5495,Chocolate Pancakes With Banana Recipe,3,2025-09-14 00:48:23.361936,health_conscious
30,4654,No Onion No Garlic Aloo Gajar Ki Sabzi Recipe,4,2025-09-17 00:48:23.363008,health_conscious
30,3416,Vegetable Chops Recipe,3,2025-08-27 00:48:23.363281,health_conscious
30,6962,ग्रीक सलाद रेसिपी - Classic Greek Salad Recipe,3,2025-10-26 00:48:23.363510,health_conscious
30,9667,Carrot And Coriander Soup Recipe,5,2025-08-23 00:48:23.363715,health_conscious
30,8438,पिस्ता लेमन कुकी रेसिपी - Pistachio Lemon Cookie Recipe,1,2025-09-25 00:48:23.363884,health_conscious
30,3116,Open Burger with Vegetable Patty Recipe,3,2025-08-19 00:48:23.364033,health_conscious
30,7603,Beguni Recipe - Baingan/Eggplant Pakora,3,2025-08-12 00:48:23.364182,health_conscious
30,8352,Srilankan Prawn Curry Recipe,2,2025-08-27 00:48:23.364329,health_conscious
30,1561,Palak Chole Recipe (Spinach & Chickpea Curry),2,2025-08-29 00:48:23.364475,health_conscious
30,9300,Beans Muttai Poriyal Recipe - Chettinad Egg Scramble with Beans,3,2025-10-14 00:48:23.364631,health_conscious
30,6905,अदरक की चटनी रेसिपी - Ginger Chutney Recipe,4,2025-10-05 00:48:23.364775,health_conscious
30,1941,"Ginger, Lemon And Honey Kadha Recipe",5,2025-10-04 00:48:23.364915,health_conscious
30,4864,Vietnamese Rice Noodle Salad Recipe,2,2025-10-05 00:48:23.365059,health_conscious
30,2394,Grated Cucumber Raita Recipe,5,2025-09-09 00:48:23.365197,health_conscious
30,140,Mexican Grilled Corn Flavoured With Cheesy Garlic Mayo Recipe,3,2025-08-23 00:48:23.365370,health_conscious
30,1617,Masala Vada Curry Recipe - Chana Dal Vada Curry Recipe,3,2025-08-19 00:48:23.365521,health_conscious
30,8267,Aloo Posto Recipe (Potatoes In Poppy Seed Paste),2,2025-08-20 00:48:23.365668,health_conscious
30,5406,Jowar Dhani Chivda Recipe,2,2025-10-03 00:48:23.365813,health_conscious
30,5006,Boiled Peanut Raita Recipe,5,2025-10-10 00:48:23.365950,health_conscious
30,1256,No-Bake Tangy Lemon Pie Recipe,5,2025-09-28 00:48:23.366093,health_conscious
30,10221,Æbleskivers Recipe- Danish Chocolate Pancake Puffs,4,2025-09-21 00:48:23.366240,health_conscious
31,1805,सब्ज़ी रवा उपमा रेसिपी - Savory Semolina Breakfast Pudding (Recipe In Hindi),2,2025-08-23 00:48:23.367055,diet_restricted
31,4720,Gulkand Kala Jamun Recipe,5,2025-09-16 00:48:23.367211,diet_restricted
31,667,Kerala Style Fish Curry Recipe,5,2025-08-12 00:48:23.367388,diet_restricted
31,7901,भरमा बैंगन और प्याज की सब्ज़ी रेसिपी - Bharma Baingan Aur Pyaaz Ki Sabzi (Recipe In Hindi),2,2025-09-12 00:48:23.367541,diet_restricted
31,7210,Zucchini Paratha Recipe,5,2025-09-11 00:48:23.367682,diet_restricted
31,7495,Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,2,2025-09-17 00:48:23.367828,diet_restricted
31,11283,Thengai Poornam Kozhukattai / Ukadiche Modak Recipe With Rice Flour,5,2025-10-24 00:48:23.367969,diet_restricted
31,9436,अमृतसरी सूखी दाल रेसिपी - Amritsari Sookhi Dal Recipe,4,2025-10-22 00:48:23.368108,diet_restricted
31,6911,Lauki Badi Ki Sabzi Recipe,5,2025-08-25 00:48:23.368255,diet_restricted
31,2277,Mint & Coriander Chilli Potato Salad Recipe - No Mayo Salad,4,2025-08-14 00:48:23.368397,diet_restricted
31,5386,Eggless Ragi & Whole Wheat Crisp Biscuits Recipe,5,2025-09-13 00:48:23.368539,diet_restricted
31,508,High Protein Spinach Basil & Cheese Omelette Recipe,3,2025-09-20 00:48:23.368680,diet_restricted
31,7425,Muttai Kuzhambu Recipe - South Indian Egg Curry,4,2025-10-15 00:48:23.368823,diet_restricted
31,5003,Apple Jalebi Recipe,4,2025-10-03 00:48:23.368959,diet_restricted
31,3493,Homemade Healthy Sour Cream Recipe,2,2025-08-07 00:48:23.369101,diet_restricted
32,9532,"Roasted Apple, Onions and Cheese Focaccia Recipe",5,2025-09-30 00:48:23.369928,foodie
32,10582,Achari Aloo Gobi Recipe - Spicy Indian Cauliflower Stir Fry,4,2025-08-13 00:48:23.370084,foodie
32,907,Grilled Tomato And Cheese Sandwich Recipe,5,2025-09-11 00:48:23.370228,foodie
32,2765,Bhindi Masala Curry Recipe,3,2025-09-21 00:48:23.370365,foodie
32,7491,Indo Chinese Soya Stir Fry Recipe With Cashew Nuts,5,2025-10-01 00:48:23.370502,foodie
32,10958,Sweet Chili Lime Grilled Chicken Recipe,3,2025-09-16 00:48:23.370638,foodie
32,8592,Chicken Manchurian Recipe,4,2025-09-18 00:48:23.370769,foodie
32,8853,Motichoor Modak Recipe,3,2025-10-24 00:48:23.370901,foodie
32,1899,अमृतसरी अजवाइनी पनीर रेसिपी - Amritsari Ajwaini Paneer (Recipe In Hindi),4,2025-09-15 00:48:23.371036,foodie
32,431,लौकी बड़ी की सब्ज़ी - Lauki Badi Ki Sabzi (Recipe In Hindi),2,2025-10-10 00:48:23.371172,foodie
32,7063,Sweet & Spicy Soy Dipping Sauce Recipe,5,2025-08-01 00:48:23.371329,foodie
32,2097,Classic Greek salad Recipe,3,2025-09-01 00:48:23.371470,foodie
32,3601,Red Capsicum Chutney Recipe - Red Bell Pepper Chutney,5,2025-08-08 00:48:23.371617,foodie
32,10706,Bihari Style Baingan Ka Chokha Recipe (Smoked & Spiced Eggplant),3,2025-09-12 00:48:23.371754,foodie
32,4090,Punjabi Style Tinda Sabzi Recipe,3,2025-10-06 00:48:23.371890,foodie
32,1885,Thayir Vada Recipe (Spicy Fritter Soaked In Sweet Yogurt Recipe),3,2025-10-05 00:48:23.372020,foodie
32,5876,Eggless Cake Pops Recipe,5,2025-08-27 00:48:23.372162,foodie
32,1417,Guacamole Soup Recipe - Spiced Avocado Soup,5,2025-09-03 00:48:23.372298,foodie
32,8081,Kolhapuri Akkha Masoor Dal Recipe (Masoor Dal in Kholapuri Masala),4,2025-08-03 00:48:23.372434,foodie
32,5895,Pineapple Mushroom Tikka Recipe With Tandoori Masala,4,2025-10-17 00:48:23.372563,foodie
32,745,Kadai Broccoli Masala Recipe - Broccoli Cooked With Indian Spices,4,2025-10-15 00:48:23.372699,foodie
32,2965,Dry Chilli Baby Corn Recipe (Indian Chinese Style Recipe),4,2025-08-14 00:48:23.372833,foodie
32,1101,केरला स्टाइल वेदक्कै पछड़ी रेसिपी - Kerala Style Vendakkai Pachadi (Recipe in Hindi),4,2025-08-02 00:48:23.372962,foodie
32,5009,Sabudana Khatti Meethi Namkeen Recipe,4,2025-10-21 00:48:23.373098,foodie
33,2886,Chettinad Kavuni Arisi Sweet Recipe (Black Rice Pudding),4,2025-08-19 00:48:23.373952,time_constrained
33,3243,Potato And Cauliflower In Peanut Curry Recipe,3,2025-08-27 00:48:23.374109,time_constrained
33,6320,Apple Pie Ice Cream Recipe,4,2025-10-12 00:48:23.374254,time_constrained
33,2500,Lemongrass Tomato Corn Soup Recipe,3,2025-10-27 00:48:23.374395,time_constrained
33,2054,Carrot Capsicum Poriyal Recipe,5,2025-10-19 00:48:23.374529,time_constrained
33,1563,Spinach Stir Fry Recipe With Garlic,5,2025-09-22 00:48:23.374664,time_constrained
33,4337,Bhapa Ilish Recipe (Steamed Hilsa),5,2025-08-26 00:48:23.374798,time_constrained
33,6946,पुदीना चटनी पास्ता रेसिपी - Pasta In Pudina Chutney Sauce Recipe,3,2025-09-14 00:48:23.374936,time_constrained
33,3214,आलू भिन्डी की सब्ज़ी रेसिपी - Spicy Potatoes and Lady's Finger Stir Fry (Recipe In Hindi),4,2025-08-19 00:48:23.375081,time_constrained
33,2310,Fruit-Chia Rice paper rolls in a Mango Tahini Dipping sauce Recipe,2,2025-09-16 00:48:23.375218,time_constrained
33,7901,भरमा बैंगन और प्याज की सब्ज़ी रेसिपी - Bharma Baingan Aur Pyaaz Ki Sabzi (Recipe In Hindi),2,2025-10-28 00:48:23.375375,time_constrained
33,924,Pavakka Pachadi Recipe - Bitter Gourd Pachadi,5,2025-09-30 00:48:23.375512,time_constrained
33,909,Odia Chatu Besara Recipe (Mushrooms in Spicy Mustard Curry),2,2025-09-07 00:48:23.375646,time_constrained
33,7883,Oriya Kancha Kadali Bara Recipe (Raw Banana Cutlets),2,2025-08-07 00:48:23.375779,time_constrained
33,12742,Restaurant Style Hara Bhara Kebab Recipe - Vegetarian Green Patties,3,2025-08-26 00:48:23.375913,time_constrained
33,9488,बंगाली स्टाइल छोलार दाल रेसिपी - Bengali Style Cholar Dal (Recipe In Hindi),3,2025-08-06 00:48:23.376047,time_constrained
33,4787,सब्जी वाली रवा इडली रेसिपी - Veggie Rava Idli (Recipe In Hindi),3,2025-09-23 00:48:23.376182,time_constrained
33,5935,Egg And Ridge Gourd Burji - Peerkangai Muttai Poriyal Recipe,4,2025-08-14 00:48:23.376317,time_constrained
33,9310,Lachedar Kakdi Pyaz Kachumber Recipe - Onion Cucumber Salad,5,2025-09-28 00:48:23.376448,time_constrained
34,7771,Subz Noor E Chashm Recipe (Nawabi Curry Recipe ),2,2025-08-25 00:48:23.377240,time_constrained
34,5844,Eggless Carrot Muffins Recipe,5,2025-08-05 00:48:23.377546,time_constrained
34,4630,Kumaon Style Thechwani Recipe-Mooli Aloo Sabzi,3,2025-08-13 00:48:23.377901,time_constrained
34,7225,Kerala Style Mutton Pepper Fry Recipe,3,2025-10-09 00:48:23.378191,time_constrained
34,10017,Pudina Dahi Chutney Recipe- Mint Yoghurt Dip,5,2025-09-25 00:48:23.378355,time_constrained
34,11705,Motichoor Ladoo Yogurt Cheesecake Recipe,5,2025-10-14 00:48:23.378502,time_constrained
34,7179,Classic Caesar Salad Recipe,5,2025-10-18 00:48:23.378642,time_constrained
34,6358,Mushroom and Broccoli Soup Recipe,3,2025-10-04 00:48:23.378780,time_constrained
34,1949,Instant Palkova Recipe (Milk Based Sweet Recipe),5,2025-09-27 00:48:23.378926,time_constrained
34,1096,Greek Style Briami Recipe (Simple Vegetable Stew Recipe),3,2025-10-27 00:48:23.379063,time_constrained
34,12149,Eerulli Palya Recipe - Vengaya Poriyal Recipe,5,2025-09-27 00:48:23.379227,time_constrained
34,2517,Herbed Muffins With Cheese Recipe,3,2025-09-20 00:48:23.379365,time_constrained
34,2448,Homemade Low Fat Strawberry Frozen Yogurt Recipe,3,2025-09-07 00:48:23.379501,time_constrained
34,3508,Mango Sago Kheer Recipe - Sabudana Kheer With Mangoes,3,2025-10-28 00:48:23.379638,time_constrained
34,8941,Papad Nachos With Salsa Recipe,5,2025-10-25 00:48:23.379766,time_constrained
34,583,Chatpata Rajma Salad Recipe - Kidney Beans Salad Recipe,4,2025-09-02 00:48:23.379899,time_constrained
34,1667,Eggless Chocolate Chip And Honey Cookies Recipe,3,2025-10-11 00:48:23.380029,time_constrained
34,8915,Turmeric Milk Recipe - Haldi Doodh / Golden Milk,4,2025-10-17 00:48:23.380168,time_constrained
34,1363,Chettinad Poondu Rasam Recipe | Spicy Garlic Rasam,4,2025-08-31 00:48:23.380303,time_constrained
34,3416,Vegetable Chops Recipe,1,2025-08-31 00:48:23.380434,time_constrained
34,4702,Spicy Mushroom Veggie Burger Recipe,2,2025-10-24 00:48:23.380565,time_constrained
34,447,Gur Paare Recipe (A traditional Punjabi Wedding Sweet),3,2025-10-06 00:48:23.380696,time_constrained
35,4125,Spicy Moroccan Rice With Chicken Recipe,3,2025-09-11 00:48:23.381576,diet_restricted
35,3537,Bengali Style Chingri Posto Recipe (Prawns Cooked In Poppy Seed Gravy),5,2025-08-03 00:48:23.381741,diet_restricted
35,7527,Kobiche Vade Recipe - Cabbage And Multigrain Fritters,5,2025-10-02 00:48:23.381888,diet_restricted
35,1394,Papad er Dalna Recipe - Bengali Papad Curry,3,2025-09-01 00:48:23.382035,diet_restricted
35,2941,Apple Almond Cake Recipe | With Eggless Version,3,2025-10-28 00:48:23.382193,diet_restricted
35,9052,Methi Corn Dal Vada Recipe,5,2025-10-15 00:48:23.382331,diet_restricted
35,5053,Kala Chana Amti Recipe - Maharashtrian Black Chickpea Curry,1,2025-09-22 00:48:23.382484,diet_restricted
35,4415,Classic Indian Sliced Salad Recipe,5,2025-10-07 00:48:23.382630,diet_restricted
35,3630,Raw Mango Prawns Curry Recipe,5,2025-09-01 00:48:23.382772,diet_restricted
35,5315,Indo Japanese Rice Cakes Recipe,5,2025-09-17 00:48:23.382915,diet_restricted
35,3797,One Pot Vegetable Pasta With Beans Recipe,3,2025-09-15 00:48:23.383061,diet_restricted
35,5768,Kodava Kummu Curry Recipe- Coorg Style Mushroom Curry,4,2025-10-15 00:48:23.383225,diet_restricted
35,7318,Sabudana Thalipeeth Recipe - Tapioca Pearl Spicy Flat Bread,5,2025-09-25 00:48:23.383369,diet_restricted
35,2310,Fruit-Chia Rice paper rolls in a Mango Tahini Dipping sauce Recipe,3,2025-08-12 00:48:23.383508,diet_restricted
35,4821,Jowar Atta Pyaz Thepla Recipe – Sorghum Wheat Onion Thepla,4,2025-08-03 00:48:23.383652,diet_restricted
35,2408,Cheese Balls With Capsicum Recipe,5,2025-10-09 00:48:23.383787,diet_restricted
35,2777,Walnut Mushroom Veg Bolognese Recipe With A Twist,4,2025-07-31 00:48:23.383927,diet_restricted
35,3789,Cheesy Baked Potato Gratin With Sweet Corn,4,2025-10-17 00:48:23.384066,diet_restricted
35,765,Arugula & Fig Salad Recipe,2,2025-08-08 00:48:23.384208,diet_restricted
35,5005,Jaisalmer Kala Chana Kadhi Recipe - Rajasthani Chickpea Curry,4,2025-10-27 00:48:23.384349,diet_restricted
35,1532,Raw Banana Cutlet Recipe - No Onion No Garlic Jain Cutlet,2,2025-10-14 00:48:23.384492,diet_restricted
36,9071,Eggless Apple Strudel Recipe With Homemade Pastry Sheet,3,2025-08-14 00:48:23.385307,time_constrained
36,8438,पिस्ता लेमन कुकी रेसिपी - Pistachio Lemon Cookie Recipe,2,2025-10-06 00:48:23.385464,time_constrained
36,313,Crispy Vegetable Tempura Recipe,5,2025-09-01 00:48:23.385603,time_constrained
36,3552,One Pot Pressure Cooker Chicken Curry Recipe,3,2025-09-28 00:48:23.385742,time_constrained
36,11178,"Cucumber, Red Radish, Tomatoes & Onion Salad Recipe",5,2025-10-08 00:48:23.385887,time_constrained
36,135,Pasi Paruppu Kosumalli Recipe (Spiced Lentil Salad Recipe),4,2025-09-06 00:48:23.386025,time_constrained
36,11283,Thengai Poornam Kozhukattai / Ukadiche Modak Recipe With Rice Flour,2,2025-09-09 00:48:23.386162,time_constrained
36,10656,Spiced Whole Wheat Cookie Recipe (Atta Biscuit),1,2025-08-09 00:48:23.386299,time_constrained
36,874,Ukadpendi Recipe - Maharashtrian Style Spiced Rice Flour Porridge,5,2025-09-22 00:48:23.386431,time_constrained
36,1983,Roasted Potatoes With Za'atar Recipe,4,2025-10-01 00:48:23.386567,time_constrained
36,8522,Aam Papad Recipe (Tasty Mango Bars),3,2025-10-22 00:48:23.386702,time_constrained
36,688,Assamese Narasingh Masor Jhol Recipe (Fish In Curry Leaves Gravy),5,2025-08-31 00:48:23.386831,time_constrained
36,4870,Padpe Uppukari -  Harive Soppu Palya Recipe,5,2025-09-27 00:48:23.386962,time_constrained
36,1681,Gluten-Free Mango and Coconut Milk Ice-Cream Recipe,2,2025-10-19 00:48:23.387096,time_constrained
36,5383,Three Bean Salad Recipe,5,2025-08-07 00:48:23.387249,time_constrained
36,2388,Stuffed Capsicum With Sweet Potato Recipe,4,2025-08-07 00:48:23.387386,time_constrained
36,8117,Spicy Soya Bhurji Recipe - North Indian Soya Matar Bhurji,5,2025-09-11 00:48:23.387517,time_constrained
36,1599,Kale & Leeks Frittata Recipe,4,2025-08-22 00:48:23.387649,time_constrained
36,5608,Sprouted Green Gram Kosambari Recipe- With Pomegranates,4,2025-10-14 00:48:23.387779,time_constrained
37,5793,Crunchy Ragi And Oats Breakfast Bowl Recipe,4,2025-09-07 00:48:23.388563,time_constrained
37,6294,Croissant Recipe,3,2025-08-23 00:48:23.388715,time_constrained
37,2753,Bottle Gourd & Mint Vegetable Juice Recipe - Lauki Juice,5,2025-09-15 00:48:23.388852,time_constrained
37,2333,Veg Chilli Milli Recipe,2,2025-09-18 00:48:23.388991,time_constrained
37,1184,Kachcha Kela Masala Sabzi Recipe (Raw Banana with Tomatoes & Spices),2,2025-09-10 00:48:23.389126,time_constrained
37,5203,Lemon Pepper Fish Recipe,5,2025-08-03 00:48:23.389292,time_constrained
37,9437,कर्नाटका स्टाइल मूलांगी चटनी रेसिपी - Karnataka Style Moolangi Chutney (Recipe In Hindi),5,2025-09-26 00:48:23.389427,time_constrained
37,2322,Carrot And Orange Loaf Cake Recipe,2,2025-08-25 00:48:23.389563,time_constrained
37,12754,Kashmiri Mutton Yakhni Recipe,3,2025-08-04 00:48:23.389700,time_constrained
37,7707,Asian Red Cabbage Salad With Roasted Peanuts Recipe,4,2025-09-28 00:48:23.389834,time_constrained
37,3718,Spinach And Soya Sub Sandwich Recipe,3,2025-08-02 00:48:23.389995,time_constrained
37,11372,Awadhi Style Sheermal Recipe - Sweet Flat Bread,2,2025-08-28 00:48:23.390129,time_constrained
37,153,राजस्थानी कचरी की चटनी रेसिपी - Rajasthani Kachri Ki Chutney Recipe,5,2025-10-20 00:48:23.390259,time_constrained
37,3916,Cheesy Potatoes Recipe,1,2025-08-01 00:48:23.390393,time_constrained
